run_id,timestamp,epoch,global_step,split,pest,coco_mAP_0.5_0.95,coco_mAP_0.5,coco_mAP_0.75,coco_AP_small,coco_AR_max1,coco_AR_max10,coco_AR_max100,coco_AR_small,detection_rate,false_positive_rate,precision,recall,f1,tp,fp,fn,fp_frames,tn_frames,detection_rate_pass,fpr_pass,fp_threshold,fp_num_examples,fp_positive_examples,fp_negative_examples,fp_precision,fp_recall,fp_f1,fp_auroc,fp_aupr,eval_threshold,postprocess_threshold,learning_rate,batch_size,weight_decay,freeze_backbone,partial_freeze,freeze_strategy,augment,foe,epochs_requested,model_base,backbone,activation_function,activation_dropout,attention_dropout,dropout,num_queries,d_model,encoder_layers,decoder_layers,encoder_attention_heads,decoder_attention_heads,auxiliary_loss,device_type,torch_version
run_ba9f3eba,20260407_044717,4,11944,train,all,0.3664,0.6269,0.3939,0.3104,0.353,0.4182,0.4182,0.3181,0.457,0.0,0.8195,0.457,0.5868,218,48,259,0.0,75.0,False,True,0.5,300,225,75,1.0,0.7111,0.8312,0.8529,0.9319,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,train,mouse,,,,,,,,,,,0.8701,0.9853,0.9241,134,20,2,,,,,0.5,300,116,184,0.9829,0.9914,0.9871,0.9952,0.9943,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,train,rat,,,,,,,,,,,0.75,0.913,0.8235,84,28,8,,,,,0.5,300,77,223,0.9605,0.9481,0.9542,0.9793,0.97,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,249,,,,,0.5,300,162,138,0.0,0.0,0.0,0.5,0.54,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,val,all,0.3637,0.6377,0.4028,0.3514,0.3475,0.4219,0.4219,0.3576,0.4649,0.3194,0.5694,0.4649,0.5119,205,155,236,23.0,49.0,False,False,0.5,300,228,72,0.8757,0.7105,0.7845,0.7838,0.9191,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,val,mouse,,,,,,,,,,,0.5619,0.9909,0.7171,109,85,1,,,,,0.5,300,92,208,0.7023,1.0,0.8251,0.9971,0.9944,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,val,rat,,,,,,,,,,,0.5783,0.9505,0.7191,96,70,5,,,,,0.5,300,83,217,0.7767,0.9639,0.8602,0.981,0.9698,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,230,,,,,0.5,300,163,137,0.0,0.0,0.0,0.5,0.5433,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,test,all,0.3547,0.6052,0.4063,0.3625,0.3201,0.411,0.411,0.3794,0.4823,0.1194,0.7219,0.4823,0.5782,231,89,248,8.0,59.0,False,False,0.5,300,233,67,0.9558,0.7425,0.8357,0.8451,0.9417,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,test,mouse,,,,,,,,,,,0.7562,0.9682,0.8492,152,49,5,,,,,0.5,300,121,179,0.8571,0.9917,0.9195,0.999,0.9988,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,test,rat,,,,,,,,,,,0.6639,0.8778,0.756,79,40,11,,,,,0.5,300,70,230,0.8072,0.9571,0.8758,0.9868,0.9761,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,4,11944,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,232,,,,,0.5,300,163,137,0.0,0.0,0.0,0.5,0.5433,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,train,all,0.3621,0.6095,0.397,0.3028,0.3337,0.4142,0.4142,0.3058,0.441,0.0375,0.7769,0.441,0.5627,202,58,256,3.0,77.0,False,True,0.5,300,220,80,0.9789,0.6318,0.768,0.8197,0.9073,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,train,mouse,,,,,,,,,,,0.7919,0.9219,0.852,118,31,10,,,,,0.5,300,97,203,0.9394,0.9588,0.949,0.9835,0.978,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,train,rat,,,,,,,,,,,0.7568,0.913,0.8276,84,27,8,,,,,0.5,300,75,225,0.9342,0.9467,0.9404,0.9784,0.967,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,238,,,,,0.5,300,165,135,0.0,0.0,0.0,0.5,0.55,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,val,all,0.3576,0.6039,0.3733,0.359,0.3438,0.4172,0.4172,0.3653,0.4754,0.0615,0.6391,0.4754,0.5452,232,131,256,4.0,61.0,False,False,0.5,300,235,65,0.9759,0.6894,0.808,0.8449,0.9367,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,val,mouse,,,,,,,,,,,0.7833,0.9592,0.8624,141,39,6,,,,,0.5,300,118,182,0.9831,0.9831,0.9831,0.9911,0.9894,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,val,rat,,,,,,,,,,,0.4973,0.9192,0.6454,91,92,8,,,,,0.5,300,81,219,0.8298,0.963,0.8914,0.9769,0.9669,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,242,,,,,0.5,300,167,133,0.0,0.0,0.0,0.5,0.5567,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,test,all,0.303,0.537,0.309,0.3152,0.2855,0.3803,0.3803,0.3245,0.4449,0.2329,0.6522,0.4449,0.529,210,112,262,17.0,56.0,False,False,0.5,300,227,73,0.9034,0.7004,0.7891,0.8205,0.9289,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,test,mouse,,,,,,,,,,,0.7474,0.9595,0.8402,142,48,6,,,,,0.5,300,103,197,0.816,0.9903,0.8947,0.9945,0.9936,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,test,rat,,,,,,,,,,,0.5152,0.8193,0.6326,68,64,15,,,,,0.5,300,69,231,0.8171,0.971,0.8874,0.9777,0.9545,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,5,14930,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,241,,,,,0.5,300,163,137,0.0,0.0,0.0,0.5,0.5433,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,train,all,0.3824,0.6487,0.4107,0.3854,0.3587,0.4388,0.4388,0.3907,0.4815,0.0,0.8571,0.4815,0.6166,234,39,252,0.0,72.0,False,True,0.5,300,228,72,1.0,0.693,0.8187,0.8575,0.9316,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,train,mouse,,,,,,,,,,,0.9119,0.9864,0.9477,145,14,2,,,,,0.5,300,109,191,0.982,1.0,0.9909,1.0,1.0,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,train,rat,,,,,,,,,,,0.7807,0.978,0.8683,89,25,2,,,,,0.5,300,78,222,0.9286,1.0,0.963,0.9983,0.9947,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,248,,,,,0.5,300,168,132,0.0,0.0,0.0,0.5,0.56,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,val,all,0.3831,0.6392,0.4444,0.3592,0.3573,0.436,0.436,0.376,0.494,0.5303,0.5724,0.494,0.5303,245,183,251,35.0,31.0,False,False,0.5,300,234,66,0.8394,0.7821,0.8097,0.804,0.9406,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,val,mouse,,,,,,,,,,,0.6636,0.9861,0.7933,142,72,2,,,,,0.5,300,115,185,0.7261,0.9913,0.8382,0.9852,0.9815,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,val,rat,,,,,,,,,,,0.4813,0.9717,0.6438,103,111,3,,,,,0.5,300,90,210,0.6718,0.9778,0.7964,0.9853,0.9827,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,246,,,,,0.5,300,162,138,0.0,0.0,0.0,0.5,0.54,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,test,all,0.315,0.5906,0.2997,0.3553,0.306,0.3822,0.3822,0.3629,0.4828,0.2703,0.7234,0.4828,0.5791,238,91,255,20.0,54.0,False,False,0.5,300,226,74,0.8985,0.7832,0.8369,0.8417,0.9377,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,test,mouse,,,,,,,,,,,0.7583,0.9467,0.8421,160,51,9,,,,,0.5,300,125,175,0.8562,1.0,0.9225,0.991,0.9832,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,test,rat,,,,,,,,,,,0.661,0.8764,0.7536,78,40,11,,,,,0.5,300,75,225,0.7717,0.9467,0.8503,0.9787,0.9633,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,6,17916,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,235,,,,,0.5,300,162,138,0.0,0.0,0.0,0.5,0.54,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,train,all,0.404,0.6362,0.5065,0.382,0.3576,0.4523,0.4523,0.3875,0.4522,0.0253,0.852,0.4522,0.5908,213,37,258,2.0,77.0,False,True,0.5,300,221,79,0.9865,0.6606,0.7913,0.8232,0.9134,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,train,mouse,,,,,,,,,,,0.8836,0.9773,0.9281,129,17,3,,,,,0.5,300,100,200,0.9802,0.99,0.9851,0.9947,0.9929,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,train,rat,,,,,,,,,,,0.8077,0.9545,0.875,84,20,4,,,,,0.5,300,74,226,0.9024,1.0,0.9487,0.9995,0.9985,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,251,,,,,0.5,300,169,131,0.0,0.0,0.0,0.5,0.5633,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,val,all,0.3311,0.5725,0.3504,0.3718,0.3466,0.4359,0.4359,0.3847,0.5076,0.4231,0.4194,0.5076,0.4593,234,324,227,33.0,45.0,False,False,0.5,300,222,78,0.8458,0.8153,0.8303,0.7655,0.9093,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,val,mouse,,,,,,,,,,,0.6204,1.0,0.7657,134,82,0,,,,,0.5,300,112,188,0.7467,1.0,0.855,0.9292,0.8705,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,val,rat,,,,,,,,,,,0.2924,0.9615,0.4484,100,242,4,,,,,0.5,300,85,215,0.5685,0.9765,0.7186,0.979,0.9698,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,223,,,,,0.5,300,152,148,0.0,0.0,0.0,0.5,0.5067,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,test,all,0.3609,0.608,0.4214,0.379,0.3208,0.4314,0.4314,0.3985,0.502,0.3438,0.5828,0.502,0.5394,250,179,248,22.0,42.0,False,False,0.5,300,236,64,0.8932,0.7797,0.8326,0.8215,0.9421,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,test,mouse,,,,,,,,,,,0.7838,0.9732,0.8683,145,40,4,,,,,0.5,300,107,193,0.8699,1.0,0.9304,0.9997,0.9994,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,test,rat,,,,,,,,,,,0.4303,0.9292,0.5882,105,139,8,,,,,0.5,300,86,214,0.5753,0.9767,0.7241,0.9772,0.9602,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,7,20902,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,236,,,,,0.5,300,163,137,0.0,0.0,0.0,0.5,0.5433,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,train,all,0.4311,0.6475,0.5311,0.392,0.382,0.4743,0.4743,0.4012,0.4536,0.04,0.8898,0.4536,0.6009,210,26,253,3.0,72.0,False,True,0.5,300,225,75,0.9799,0.6489,0.7807,0.8285,0.9243,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,train,mouse,,,,,,,,,,,0.9051,0.9612,0.9323,124,13,5,,,,,0.5,300,96,204,0.9895,0.9792,0.9843,0.9997,0.9994,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,train,rat,,,,,,,,,,,0.8687,0.9885,0.9247,86,13,1,,,,,0.5,300,76,224,0.9259,0.9868,0.9554,0.9926,0.9902,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,247,,,,,0.5,300,157,143,0.0,0.0,0.0,0.5,0.5233,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,val,all,0.3649,0.5748,0.4286,0.3747,0.355,0.4519,0.4519,0.3985,0.4774,0.44,0.3964,0.4774,0.4332,222,338,243,33.0,42.0,False,False,0.5,300,225,75,0.8553,0.8667,0.8609,0.8228,0.938,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,val,mouse,,,,,,,,,,,0.627,0.9748,0.7632,116,69,3,,,,,0.5,300,99,201,0.7405,0.9798,0.8435,0.9906,0.9851,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,val,rat,,,,,,,,,,,0.2827,0.9464,0.4353,106,269,6,,,,,0.5,300,88,212,0.5641,1.0,0.7213,0.9419,0.8606,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,234,,,,,0.5,300,156,144,0.0,0.0,0.0,0.5,0.52,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,test,all,0.3584,0.5964,0.417,0.4072,0.3503,0.4239,0.4239,0.4172,0.4119,0.1358,0.7405,0.4119,0.5293,194,68,277,11.0,70.0,False,False,0.5,300,219,81,0.9317,0.6849,0.7895,0.8389,0.9239,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,test,mouse,,,,,,,,,,,0.8643,0.938,0.8996,121,19,8,,,,,0.5,300,101,199,0.99,0.9802,0.9851,0.9895,0.9869,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,test,rat,,,,,,,,,,,0.5984,0.9241,0.7264,73,49,6,,,,,0.5,300,66,234,0.6535,1.0,0.7904,0.9937,0.9831,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,8,23888,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,263,,,,,0.5,300,169,131,0.0,0.0,0.0,0.5,0.5633,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,train,all,0.4426,0.6482,0.5427,0.3913,0.4066,0.4828,0.4828,0.396,0.5066,0.0,0.8717,0.5066,0.6408,231,34,225,0.0,73.0,False,True,0.5,300,227,73,1.0,0.696,0.8208,0.848,0.926,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,train,mouse,,,,,,,,,,,0.9007,1.0,0.9477,136,15,0,,,,,0.5,300,110,190,0.9821,1.0,0.991,0.9999,0.9998,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,train,rat,,,,,,,,,,,0.8333,0.9314,0.8796,95,19,7,,,,,0.5,300,88,212,0.9659,0.9659,0.9659,0.9883,0.9836,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,218,,,,,0.5,300,151,149,0.0,0.0,0.0,0.5,0.5033,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,val,all,0.4207,0.6343,0.5117,0.3948,0.3933,0.4725,0.4725,0.3976,0.5074,0.3538,0.6359,0.5074,0.5644,241,138,234,23.0,42.0,False,False,0.5,300,235,65,0.8905,0.7957,0.8404,0.8414,0.9486,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,val,mouse,,,,,,,,,,,0.6552,0.9779,0.7847,133,70,3,,,,,0.5,300,115,185,0.7483,0.9826,0.8496,0.9802,0.9766,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,val,rat,,,,,,,,,,,0.6136,0.9558,0.7474,108,68,5,,,,,0.5,300,92,208,0.7333,0.9565,0.8302,0.9828,0.9783,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
